"";"PROBEID";"SYMBOL";"ENTREZID";"GENENAME";"GO";"EVIDENCE";"ONTOLOGY";"GOID";"TERM"
"379";"203184_at";"FBN2";"2201";"fibrillin 2";"GO:0030326";"IEA";"BP";"GO:0030326";"embryonic limb morphogenesis"
"380";"203184_at";"FBN2";"2201";"fibrillin 2";"GO:0030501";"ISS";"BP";"GO:0030501";"positive regulation of bone mineralization"
"381";"203184_at";"FBN2";"2201";"fibrillin 2";"GO:0031012";"IBA";"CC";"GO:0031012";"extracellular matrix"
"382";"203184_at";"FBN2";"2201";"fibrillin 2";"GO:0035583";"ISS";"BP";"GO:0035583";"sequestering of TGFbeta in extracellular matrix"
"383";"203184_at";"FBN2";"2201";"fibrillin 2";"GO:0043010";"IEP";"BP";"GO:0043010";"camera-type eye development"
"384";"203184_at";"FBN2";"2201";"fibrillin 2";"GO:0045669";"ISS";"BP";"GO:0045669";"positive regulation of osteoblast differentiation"
"385";"203184_at";"FBN2";"2201";"fibrillin 2";"GO:0048048";"IEP";"BP";"GO:0048048";"embryonic eye morphogenesis"
"386";"203184_at";"FBN2";"2201";"fibrillin 2";"GO:0060346";"ISS";"BP";"GO:0060346";"bone trabecula formation"
"387";"203184_at";"FBN2";"2201";"fibrillin 2";"GO:0062023";"HDA";"CC";"GO:0062023";"collagen-containing extracellular matrix"
"388";"205651_x_at";"RAPGEF4";"11069";"Rap guanine nucleotide exchange factor 4";"GO:0002250";"TAS";"BP";"GO:0002250";"adaptive immune response"
"389";"205651_x_at";"RAPGEF4";"11069";"Rap guanine nucleotide exchange factor 4";"GO:0005085";"EXP";"MF";"GO:0005085";"guanyl-nucleotide exchange factor activity"
"390";"205651_x_at";"RAPGEF4";"11069";"Rap guanine nucleotide exchange factor 4";"GO:0005085";"ISS";"MF";"GO:0005085";"guanyl-nucleotide exchange factor activity"
"391";"205651_x_at";"RAPGEF4";"11069";"Rap guanine nucleotide exchange factor 4";"GO:0005515";"IPI";"MF";"GO:0005515";"protein binding"
"392";"205651_x_at";"RAPGEF4";"11069";"Rap guanine nucleotide exchange factor 4";"GO:0005829";"IEA";"CC";"GO:0005829";"cytosol"
"393";"205651_x_at";"RAPGEF4";"11069";"Rap guanine nucleotide exchange factor 4";"GO:0005886";"TAS";"CC";"GO:0005886";"plasma membrane"
"394";"205651_x_at";"RAPGEF4";"11069";"Rap guanine nucleotide exchange factor 4";"GO:0007186";"TAS";"BP";"GO:0007186";"G protein-coupled receptor signaling pathway"
"395";"205651_x_at";"RAPGEF4";"11069";"Rap guanine nucleotide exchange factor 4";"GO:0007264";"IEA";"BP";"GO:0007264";"small GTPase mediated signal transduction"
"396";"205651_x_at";"RAPGEF4";"11069";"Rap guanine nucleotide exchange factor 4";"GO:0016020";"TAS";"CC";"GO:0016020";"membrane"
"397";"205651_x_at";"RAPGEF4";"11069";"Rap guanine nucleotide exchange factor 4";"GO:0017156";"IEA";"BP";"GO:0017156";"calcium-ion regulated exocytosis"
"398";"205651_x_at";"RAPGEF4";"11069";"Rap guanine nucleotide exchange factor 4";"GO:0017157";"IEA";"BP";"GO:0017157";"regulation of exocytosis"
"399";"205651_x_at";"RAPGEF4";"11069";"Rap guanine nucleotide exchange factor 4";"GO:0019933";"IEA";"BP";"GO:0019933";"cAMP-mediated signaling"
"400";"205651_x_at";"RAPGEF4";"11069";"Rap guanine nucleotide exchange factor 4";"GO:0030073";"IEA";"BP";"GO:0030073";"insulin secretion"
"401";"205651_x_at";"RAPGEF4";"11069";"Rap guanine nucleotide exchange factor 4";"GO:0030552";"ISS";"MF";"GO:0030552";"cAMP binding"
"402";"205651_x_at";"RAPGEF4";"11069";"Rap guanine nucleotide exchange factor 4";"GO:0031267";"ISS";"MF";"GO:0031267";"small GTPase binding"
"403";"205651_x_at";"RAPGEF4";"11069";"Rap guanine nucleotide exchange factor 4";"GO:0050790";"IEA";"BP";"GO:0050790";"regulation of catalytic activity"
"404";"205651_x_at";"RAPGEF4";"11069";"Rap guanine nucleotide exchange factor 4";"GO:0098686";"IEA";"CC";"GO:0098686";"hippocampal mossy fiber to CA3 synapse"
"405";"205651_x_at";"RAPGEF4";"11069";"Rap guanine nucleotide exchange factor 4";"GO:0098693";"IEA";"BP";"GO:0098693";"regulation of synaptic vesicle cycle"
"406";"219961_s_at";"KIZ";"55857";"kizuna centrosomal protein";"GO:0005515";"IPI";"MF";"GO:0005515";"protein binding"
"407";"219961_s_at";"KIZ";"55857";"kizuna centrosomal protein";"GO:0005737";"IEA";"CC";"GO:0005737";"cytoplasm"
"408";"219961_s_at";"KIZ";"55857";"kizuna centrosomal protein";"GO:0005813";"IBA";"CC";"GO:0005813";"centrosome"
"409";"219961_s_at";"KIZ";"55857";"kizuna centrosomal protein";"GO:0005813";"IDA";"CC";"GO:0005813";"centrosome"
"410";"219961_s_at";"KIZ";"55857";"kizuna centrosomal protein";"GO:0007051";"IBA";"BP";"GO:0007051";"spindle organization"
"411";"219961_s_at";"KIZ";"55857";"kizuna centrosomal protein";"GO:0007051";"IMP";"BP";"GO:0007051";"spindle organization"
"412";"219961_s_at";"KIZ";"55857";"kizuna centrosomal protein";"GO:0019901";"IPI";"MF";"GO:0019901";"protein kinase binding"
"413";"219961_s_at";"KIZ";"55857";"kizuna centrosomal protein";"GO:0042995";"IEA";"CC";"GO:0042995";"cell projection"
"414";"218643_s_at";"CRIPT";"9419";"CXXC repeat containing interactor of PDZ3 domain";"GO:0005515";"IPI";"MF";"GO:0005515";"protein binding"
"415";"218643_s_at";"CRIPT";"9419";"CXXC repeat containing interactor of PDZ3 domain";"GO:0005737";"IEA";"CC";"GO:0005737";"cytoplasm"
"416";"218643_s_at";"CRIPT";"9419";"CXXC repeat containing interactor of PDZ3 domain";"GO:0008017";"IBA";"MF";"GO:0008017";"microtubule binding"
"417";"218643_s_at";"CRIPT";"9419";"CXXC repeat containing interactor of PDZ3 domain";"GO:0008017";"ISS";"MF";"GO:0008017";"microtubule binding"
"418";"218643_s_at";"CRIPT";"9419";"CXXC repeat containing interactor of PDZ3 domain";"GO:0014069";"ISS";"CC";"GO:0014069";"postsynaptic density"
"419";"218643_s_at";"CRIPT";"9419";"CXXC repeat containing interactor of PDZ3 domain";"GO:0030165";"IBA";"MF";"GO:0030165";"PDZ domain binding"
"420";"218643_s_at";"CRIPT";"9419";"CXXC repeat containing interactor of PDZ3 domain";"GO:0030165";"IDA";"MF";"GO:0030165";"PDZ domain binding"
"421";"218643_s_at";"CRIPT";"9419";"CXXC repeat containing interactor of PDZ3 domain";"GO:0030425";"IBA";"CC";"GO:0030425";"dendrite"
"422";"218643_s_at";"CRIPT";"9419";"CXXC repeat containing interactor of PDZ3 domain";"GO:0030425";"ISS";"CC";"GO:0030425";"dendrite"
"423";"218643_s_at";"CRIPT";"9419";"CXXC repeat containing interactor of PDZ3 domain";"GO:0031122";"IBA";"BP";"GO:0031122";"cytoplasmic microtubule organization"
"424";"218643_s_at";"CRIPT";"9419";"CXXC repeat containing interactor of PDZ3 domain";"GO:0031122";"ISS";"BP";"GO:0031122";"cytoplasmic microtubule organization"
"425";"218643_s_at";"CRIPT";"9419";"CXXC repeat containing interactor of PDZ3 domain";"GO:0035372";"ISS";"BP";"GO:0035372";"protein localization to microtubule"
"426";"218643_s_at";"CRIPT";"9419";"CXXC repeat containing interactor of PDZ3 domain";"GO:0043025";"ISS";"CC";"GO:0043025";"neuronal cell body"
"427";"218643_s_at";"CRIPT";"9419";"CXXC repeat containing interactor of PDZ3 domain";"GO:0043197";"ISS";"CC";"GO:0043197";"dendritic spine"
"428";"218643_s_at";"CRIPT";"9419";"CXXC repeat containing interactor of PDZ3 domain";"GO:0043198";"ISS";"CC";"GO:0043198";"dendritic shaft"
"429";"218643_s_at";"CRIPT";"9419";"CXXC repeat containing interactor of PDZ3 domain";"GO:0044877";"ISS";"MF";"GO:0044877";"protein-containing complex binding"
"430";"218643_s_at";"CRIPT";"9419";"CXXC repeat containing interactor of PDZ3 domain";"GO:0045184";"ISS";"BP";"GO:0045184";"establishment of protein localization"
"431";"218643_s_at";"CRIPT";"9419";"CXXC repeat containing interactor of PDZ3 domain";"GO:0097110";"IDA";"MF";"GO:0097110";"scaffold protein binding"
"432";"218643_s_at";"CRIPT";"9419";"CXXC repeat containing interactor of PDZ3 domain";"GO:1902897";"ISS";"BP";"GO:1902897";"regulation of postsynaptic density protein 95 clustering"
"433";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0004966";"IMP";"MF";"GO:0004966";"galanin receptor activity"
"434";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0005184";"IBA";"MF";"GO:0005184";"neuropeptide hormone activity"
"435";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0005184";"IDA";"MF";"GO:0005184";"neuropeptide hormone activity"
"436";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0005184";"NAS";"MF";"GO:0005184";"neuropeptide hormone activity"
"437";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0005515";"IPI";"MF";"GO:0005515";"protein binding"
"438";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0005576";"TAS";"CC";"GO:0005576";"extracellular region"
"439";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0005615";"IBA";"CC";"GO:0005615";"extracellular space"
"440";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0005615";"IDA";"CC";"GO:0005615";"extracellular space"
"441";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0005794";"IEA";"CC";"GO:0005794";"Golgi apparatus"
"442";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0006954";"IEA";"BP";"GO:0006954";"inflammatory response"
"443";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0007218";"IBA";"BP";"GO:0007218";"neuropeptide signaling pathway"
"444";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0007631";"IEA";"BP";"GO:0007631";"feeding behavior"
"445";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0009410";"IEA";"BP";"GO:0009410";"response to xenobiotic stimulus"
"446";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0010737";"IDA";"BP";"GO:0010737";"protein kinase A signaling"
"447";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0019933";"IDA";"BP";"GO:0019933";"cAMP-mediated signaling"
"448";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0030073";"NAS";"BP";"GO:0030073";"insulin secretion"
"449";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0030141";"IBA";"CC";"GO:0030141";"secretory granule"
"450";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0031763";"IBA";"MF";"GO:0031763";"galanin receptor binding"
"451";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0031764";"IDA";"MF";"GO:0031764";"type 1 galanin receptor binding"
"452";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0031765";"IDA";"MF";"GO:0031765";"type 2 galanin receptor binding"
"453";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0031766";"IDA";"MF";"GO:0031766";"type 3 galanin receptor binding"
"454";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0031943";"IEA";"BP";"GO:0031943";"regulation of glucocorticoid metabolic process"
"455";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0032868";"IEA";"BP";"GO:0032868";"response to insulin"
"456";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0035902";"IEA";"BP";"GO:0035902";"response to immobilization stress"
"457";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0043025";"IDA";"CC";"GO:0043025";"neuronal cell body"
"458";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0043065";"IEA";"BP";"GO:0043065";"positive regulation of apoptotic process"
"459";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0043627";"IEA";"BP";"GO:0043627";"response to estrogen"
"460";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0045944";"IDA";"BP";"GO:0045944";"positive regulation of transcription by RNA polymerase II"
"461";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0050672";"IEA";"BP";"GO:0050672";"negative regulation of lymphocyte proliferation"
"462";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0051464";"IDA";"BP";"GO:0051464";"positive regulation of cortisol secretion"
"463";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:0051795";"IDA";"BP";"GO:0051795";"positive regulation of timing of catagen"
"464";"214240_at";"GAL";"51083";"galanin and GMAP prepropeptide";"GO:1902608";"IDA";"BP";"GO:1902608";"positive regulation of large conductance calcium-activated potassium channel activity"
"465";"205741_s_at";"DTNA";"1837";"dystrobrevin alpha";"GO:0005515";"IPI";"MF";"GO:0005515";"protein binding"
"466";"205741_s_at";"DTNA";"1837";"dystrobrevin alpha";"GO:0005654";"IDA";"CC";"GO:0005654";"nucleoplasm"
"467";"205741_s_at";"DTNA";"1837";"dystrobrevin alpha";"GO:0005737";"IEA";"CC";"GO:0005737";"cytoplasm"
"468";"205741_s_at";"DTNA";"1837";"dystrobrevin alpha";"GO:0005886";"IBA";"CC";"GO:0005886";"plasma membrane"
"469";"205741_s_at";"DTNA";"1837";"dystrobrevin alpha";"GO:0006941";"TAS";"BP";"GO:0006941";"striated muscle contraction"
"470";"205741_s_at";"DTNA";"1837";"dystrobrevin alpha";"GO:0007165";"TAS";"BP";"GO:0007165";"signal transduction"
"471";"205741_s_at";"DTNA";"1837";"dystrobrevin alpha";"GO:0007268";"TAS";"BP";"GO:0007268";"chemical synaptic transmission"
"472";"205741_s_at";"DTNA";"1837";"dystrobrevin alpha";"GO:0007274";"TAS";"BP";"GO:0007274";"neuromuscular synaptic transmission"
"473";"205741_s_at";"DTNA";"1837";"dystrobrevin alpha";"GO:0008270";"IEA";"MF";"GO:0008270";"zinc ion binding"
"474";"205741_s_at";"DTNA";"1837";"dystrobrevin alpha";"GO:0019902";"IEA";"MF";"GO:0019902";"phosphatase binding"
"475";"205741_s_at";"DTNA";"1837";"dystrobrevin alpha";"GO:0030054";"IDA";"CC";"GO:0030054";"cell junction"
"476";"205741_s_at";"DTNA";"1837";"dystrobrevin alpha";"GO:0030165";"IEA";"MF";"GO:0030165";"PDZ domain binding"
"477";"205741_s_at";"DTNA";"1837";"dystrobrevin alpha";"GO:0030424";"IEA";"CC";"GO:0030424";"axon"
"478";"205741_s_at";"DTNA";"1837";"dystrobrevin alpha";"GO:0031234";"IEA";"CC";"GO:0031234";"extrinsic component of cytoplasmic side of plasma membrane"
"479";"205741_s_at";"DTNA";"1837";"dystrobrevin alpha";"GO:0032991";"IDA";"CC";"GO:0032991";"protein-containing complex"
"480";"205741_s_at";"DTNA";"1837";"dystrobrevin alpha";"GO:0042383";"IEA";"CC";"GO:0042383";"sarcolemma"
"481";"205741_s_at";"DTNA";"1837";"dystrobrevin alpha";"GO:0045111";"IDA";"CC";"GO:0045111";"intermediate filament cytoskeleton"
"482";"205741_s_at";"DTNA";"1837";"dystrobrevin alpha";"GO:0045202";"IBA";"CC";"GO:0045202";"synapse"
"483";"205741_s_at";"DTNA";"1837";"dystrobrevin alpha";"GO:0099536";"IBA";"BP";"GO:0099536";"synaptic signaling"
"484";"207655_s_at";"BLNK";"29760";"B cell linker";"GO:0005068";"TAS";"MF";"GO:0005068";"transmembrane receptor protein tyrosine kinase adaptor activity"
"485";"207655_s_at";"BLNK";"29760";"B cell linker";"GO:0005515";"IPI";"MF";"GO:0005515";"protein binding"
"486";"207655_s_at";"BLNK";"29760";"B cell linker";"GO:0005737";"IBA";"CC";"GO:0005737";"cytoplasm"
"487";"207655_s_at";"BLNK";"29760";"B cell linker";"GO:0005829";"IDA";"CC";"GO:0005829";"cytosol"
"488";"207655_s_at";"BLNK";"29760";"B cell linker";"GO:0005829";"TAS";"CC";"GO:0005829";"cytosol"
"489";"207655_s_at";"BLNK";"29760";"B cell linker";"GO:0005886";"IDA";"CC";"GO:0005886";"plasma membrane"
"490";"207655_s_at";"BLNK";"29760";"B cell linker";"GO:0005886";"TAS";"CC";"GO:0005886";"plasma membrane"
"491";"207655_s_at";"BLNK";"29760";"B cell linker";"GO:0006954";"TAS";"BP";"GO:0006954";"inflammatory response"
"492";"207655_s_at";"BLNK";"29760";"B cell linker";"GO:0006959";"TAS";"BP";"GO:0006959";"humoral immune response"
"493";"207655_s_at";"BLNK";"29760";"B cell linker";"GO:0007169";"IBA";"BP";"GO:0007169";"transmembrane receptor protein tyrosine kinase signaling pathway"
"494";"207655_s_at";"BLNK";"29760";"B cell linker";"GO:0010628";"IEA";"BP";"GO:0010628";"positive regulation of gene expression"
"495";"207655_s_at";"BLNK";"29760";"B cell linker";"GO:0016020";"IDA";"CC";"GO:0016020";"membrane"
"496";"207655_s_at";"BLNK";"29760";"B cell linker";"GO:0019899";"IPI";"MF";"GO:0019899";"enzyme binding"
"497";"207655_s_at";"BLNK";"29760";"B cell linker";"GO:0019901";"IPI";"MF";"GO:0019901";"protein kinase binding"
"498";"207655_s_at";"BLNK";"29760";"B cell linker";"GO:0030183";"NAS";"BP";"GO:0030183";"B cell differentiation"
"499";"207655_s_at";"BLNK";"29760";"B cell linker";"GO:0035556";"IBA";"BP";"GO:0035556";"intracellular signal transduction"
"500";"207655_s_at";"BLNK";"29760";"B cell linker";"GO:0035556";"IDA";"BP";"GO:0035556";"intracellular signal transduction"
"501";"207655_s_at";"BLNK";"29760";"B cell linker";"GO:0035591";"IDA";"MF";"GO:0035591";"signaling adaptor activity"
"502";"207655_s_at";"BLNK";"29760";"B cell linker";"GO:0036464";"IDA";"CC";"GO:0036464";"cytoplasmic ribonucleoprotein granule"
"503";"207655_s_at";"BLNK";"29760";"B cell linker";"GO:0042169";"IDA";"MF";"GO:0042169";"SH2 domain binding"
"504";"207655_s_at";"BLNK";"29760";"B cell linker";"GO:0043274";"IPI";"MF";"GO:0043274";"phospholipase binding"
"505";"207655_s_at";"BLNK";"29760";"B cell linker";"GO:0050853";"IDA";"BP";"GO:0050853";"B cell receptor signaling pathway"
"506";"207655_s_at";"BLNK";"29760";"B cell linker";"GO:0050853";"IMP";"BP";"GO:0050853";"B cell receptor signaling pathway"
"507";"207655_s_at";"BLNK";"29760";"B cell linker";"GO:1990782";"IPI";"MF";"GO:1990782";"protein tyrosine kinase binding"
"508";"213397_x_at";"RNASE4";"6038";"ribonuclease A family member 4";"GO:0003676";"IEA";"MF";"GO:0003676";"nucleic acid binding"
"509";"213397_x_at";"RNASE4";"6038";"ribonuclease A family member 4";"GO:0004522";"NAS";"MF";"GO:0004522";"ribonuclease A activity"
"510";"213397_x_at";"RNASE4";"6038";"ribonuclease A family member 4";"GO:0004540";"IBA";"MF";"GO:0004540";"ribonuclease activity"
"511";"213397_x_at";"RNASE4";"6038";"ribonuclease A family member 4";"GO:0004540";"IDA";"MF";"GO:0004540";"ribonuclease activity"
"512";"213397_x_at";"RNASE4";"6038";"ribonuclease A family member 4";"GO:0005576";"IDA";"CC";"GO:0005576";"extracellular region"
"513";"213397_x_at";"RNASE4";"6038";"ribonuclease A family member 4";"GO:0005615";"IBA";"CC";"GO:0005615";"extracellular space"
"514";"213397_x_at";"RNASE4";"6038";"ribonuclease A family member 4";"GO:0005615";"IDA";"CC";"GO:0005615";"extracellular space"
"515";"213397_x_at";"RNASE4";"6038";"ribonuclease A family member 4";"GO:0006379";"NAS";"BP";"GO:0006379";"mRNA cleavage"
"516";"213397_x_at";"RNASE4";"6038";"ribonuclease A family member 4";"GO:0090501";"IDA";"BP";"GO:0090501";"RNA phosphodiester bond hydrolysis"
"517";"213397_x_at";"RNASE4";"6038";"ribonuclease A family member 4";"GO:0090502";"IEA";"BP";"GO:0090502";"RNA phosphodiester bond hydrolysis, endonucleolytic"
"518";"220651_s_at";"MCM10";"55388";"minichromosome maintenance 10 replication initiation factor";"GO:0003688";"IBA";"MF";"GO:0003688";"DNA replication origin binding"
"519";"220651_s_at";"MCM10";"55388";"minichromosome maintenance 10 replication initiation factor";"GO:0003697";"IBA";"MF";"GO:0003697";"single-stranded DNA binding"
"520";"220651_s_at";"MCM10";"55388";"minichromosome maintenance 10 replication initiation factor";"GO:0005515";"IPI";"MF";"GO:0005515";"protein binding"
"521";"220651_s_at";"MCM10";"55388";"minichromosome maintenance 10 replication initiation factor";"GO:0005634";"IDA";"CC";"GO:0005634";"nucleus"
"522";"220651_s_at";"MCM10";"55388";"minichromosome maintenance 10 replication initiation factor";"GO:0005654";"IDA";"CC";"GO:0005654";"nucleoplasm"
"523";"220651_s_at";"MCM10";"55388";"minichromosome maintenance 10 replication initiation factor";"GO:0005654";"TAS";"CC";"GO:0005654";"nucleoplasm"
"524";"220651_s_at";"MCM10";"55388";"minichromosome maintenance 10 replication initiation factor";"GO:0005730";"IDA";"CC";"GO:0005730";"nucleolus"
"525";"220651_s_at";"MCM10";"55388";"minichromosome maintenance 10 replication initiation factor";"GO:0006270";"IBA";"BP";"GO:0006270";"DNA replication initiation"
"526";"220651_s_at";"MCM10";"55388";"minichromosome maintenance 10 replication initiation factor";"GO:0006974";"IMP";"BP";"GO:0006974";"cellular response to DNA damage stimulus"
"527";"220651_s_at";"MCM10";"55388";"minichromosome maintenance 10 replication initiation factor";"GO:0008283";"IEA";"BP";"GO:0008283";"cell population proliferation"
"528";"220651_s_at";"MCM10";"55388";"minichromosome maintenance 10 replication initiation factor";"GO:0019899";"IEA";"MF";"GO:0019899";"enzyme binding"
"529";"220651_s_at";"MCM10";"55388";"minichromosome maintenance 10 replication initiation factor";"GO:0031298";"IBA";"CC";"GO:0031298";"replication fork protection complex"
"530";"220651_s_at";"MCM10";"55388";"minichromosome maintenance 10 replication initiation factor";"GO:0042802";"IPI";"MF";"GO:0042802";"identical protein binding"
"531";"220651_s_at";"MCM10";"55388";"minichromosome maintenance 10 replication initiation factor";"GO:0046872";"IEA";"MF";"GO:0046872";"metal ion binding"
"532";"212651_at";"RHOBTB1";"9886";"Rho related BTB domain containing 1";"GO:0003924";"IBA";"MF";"GO:0003924";"GTPase activity"
"533";"212651_at";"RHOBTB1";"9886";"Rho related BTB domain containing 1";"GO:0005515";"IPI";"MF";"GO:0005515";"protein binding"
"534";"212651_at";"RHOBTB1";"9886";"Rho related BTB domain containing 1";"GO:0005525";"IBA";"MF";"GO:0005525";"GTP binding"
"535";"212651_at";"RHOBTB1";"9886";"Rho related BTB domain containing 1";"GO:0005856";"IBA";"CC";"GO:0005856";"cytoskeleton"
"536";"212651_at";"RHOBTB1";"9886";"Rho related BTB domain containing 1";"GO:0005886";"IBA";"CC";"GO:0005886";"plasma membrane"
"537";"212651_at";"RHOBTB1";"9886";"Rho related BTB domain containing 1";"GO:0005938";"IBA";"CC";"GO:0005938";"cell cortex"
"538";"212651_at";"RHOBTB1";"9886";"Rho related BTB domain containing 1";"GO:0007015";"IBA";"BP";"GO:0007015";"actin filament organization"
"539";"212651_at";"RHOBTB1";"9886";"Rho related BTB domain containing 1";"GO:0007163";"IBA";"BP";"GO:0007163";"establishment or maintenance of cell polarity"
"540";"212651_at";"RHOBTB1";"9886";"Rho related BTB domain containing 1";"GO:0007264";"IEA";"BP";"GO:0007264";"small GTPase mediated signal transduction"
"541";"212651_at";"RHOBTB1";"9886";"Rho related BTB domain containing 1";"GO:0008360";"IBA";"BP";"GO:0008360";"regulation of cell shape"
"542";"212651_at";"RHOBTB1";"9886";"Rho related BTB domain containing 1";"GO:0010008";"TAS";"CC";"GO:0010008";"endosome membrane"
"543";"212651_at";"RHOBTB1";"9886";"Rho related BTB domain containing 1";"GO:0019901";"IBA";"MF";"GO:0019901";"protein kinase binding"
"544";"212651_at";"RHOBTB1";"9886";"Rho related BTB domain containing 1";"GO:0030865";"IBA";"BP";"GO:0030865";"cortical cytoskeleton organization"
"545";"212651_at";"RHOBTB1";"9886";"Rho related BTB domain containing 1";"GO:0031410";"IBA";"CC";"GO:0031410";"cytoplasmic vesicle"
"546";"212651_at";"RHOBTB1";"9886";"Rho related BTB domain containing 1";"GO:0032956";"IBA";"BP";"GO:0032956";"regulation of actin cytoskeleton organization"
"547";"212651_at";"RHOBTB1";"9886";"Rho related BTB domain containing 1";"GO:0042995";"IBA";"CC";"GO:0042995";"cell projection"
"548";"212651_at";"RHOBTB1";"9886";"Rho related BTB domain containing 1";"GO:0043652";"IBA";"BP";"GO:0043652";"engulfment of apoptotic cell"
"549";"222068_s_at";"DNAAF1";"123872";"dynein axonemal assembly factor 1";"GO:0000922";"IEA";"CC";"GO:0000922";"spindle pole"
"550";"222068_s_at";"DNAAF1";"123872";"dynein axonemal assembly factor 1";"GO:0001947";"IMP";"BP";"GO:0001947";"heart looping"
"551";"222068_s_at";"DNAAF1";"123872";"dynein axonemal assembly factor 1";"GO:0003341";"IMP";"BP";"GO:0003341";"cilium movement"
"552";"222068_s_at";"DNAAF1";"123872";"dynein axonemal assembly factor 1";"GO:0003356";"IMP";"BP";"GO:0003356";"regulation of cilium beat frequency"
"553";"222068_s_at";"DNAAF1";"123872";"dynein axonemal assembly factor 1";"GO:0005576";"IEA";"CC";"GO:0005576";"extracellular region"
"554";"222068_s_at";"DNAAF1";"123872";"dynein axonemal assembly factor 1";"GO:0005737";"NAS";"CC";"GO:0005737";"cytoplasm"
"555";"222068_s_at";"DNAAF1";"123872";"dynein axonemal assembly factor 1";"GO:0005829";"IDA";"CC";"GO:0005829";"cytosol"
"556";"222068_s_at";"DNAAF1";"123872";"dynein axonemal assembly factor 1";"GO:0005886";"IDA";"CC";"GO:0005886";"plasma membrane"
"557";"222068_s_at";"DNAAF1";"123872";"dynein axonemal assembly factor 1";"GO:0005930";"IBA";"CC";"GO:0005930";"axoneme"
"558";"222068_s_at";"DNAAF1";"123872";"dynein axonemal assembly factor 1";"GO:0005930";"IDA";"CC";"GO:0005930";"axoneme"
"559";"222068_s_at";"DNAAF1";"123872";"dynein axonemal assembly factor 1";"GO:0016607";"IDA";"CC";"GO:0016607";"nuclear speck"
"560";"222068_s_at";"DNAAF1";"123872";"dynein axonemal assembly factor 1";"GO:0030324";"IMP";"BP";"GO:0030324";"lung development"
"561";"222068_s_at";"DNAAF1";"123872";"dynein axonemal assembly factor 1";"GO:0035469";"IMP";"BP";"GO:0035469";"determination of pancreatic left/right asymmetry"
"562";"222068_s_at";"DNAAF1";"123872";"dynein axonemal assembly factor 1";"GO:0036158";"IMP";"BP";"GO:0036158";"outer dynein arm assembly"
"563";"222068_s_at";"DNAAF1";"123872";"dynein axonemal assembly factor 1";"GO:0036159";"IMP";"BP";"GO:0036159";"inner dynein arm assembly"
"564";"222068_s_at";"DNAAF1";"123872";"dynein axonemal assembly factor 1";"GO:0044458";"IMP";"BP";"GO:0044458";"motile cilium assembly"
"565";"222068_s_at";"DNAAF1";"123872";"dynein axonemal assembly factor 1";"GO:0060271";"IBA";"BP";"GO:0060271";"cilium assembly"
"566";"222068_s_at";"DNAAF1";"123872";"dynein axonemal assembly factor 1";"GO:0060271";"IMP";"BP";"GO:0060271";"cilium assembly"
"567";"222068_s_at";"DNAAF1";"123872";"dynein axonemal assembly factor 1";"GO:0060287";"IC";"BP";"GO:0060287";"epithelial cilium movement involved in determination of left/right asymmetry"
"568";"222068_s_at";"DNAAF1";"123872";"dynein axonemal assembly factor 1";"GO:0060972";"IMP";"BP";"GO:0060972";"left/right pattern formation"
